model,distribution,omega,alpha,beta,gamma,nu,forecast_variance,converged,optimizer_message,stationary,positive_constraints,persistence,log_likelihood,AIC,BIC,date,ticker,model_name,train_observations
GARCH,student_t,4.879323069450972e-06,0.07759629288594753,0.8535589128014283,,7.964314875134031,6.112668227495696e-05,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9311552056873758,2538.9839241146005,-5069.967848229201,-5051.455682724483,2025-12-22,SPY,mle_garch_student_t,756
EGARCH,normal,-0.3798475486909035,0.030418517128668054,0.9607468807814197,-0.19016065020633827,,7.793864893393705e-05,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9607468807814197,2554.948903838213,-5101.897807676426,-5083.385642171708,2025-12-22,SPY,mle_egarch_normal,756
EGARCH,student_t,-0.47930779367384446,0.05649122829359586,0.9503644614201526,-0.21325931048504698,6.711396019362598,7.576213168865871e-05,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9503644614201526,2572.392396259007,-5134.784792518014,-5111.6445856371165,2025-12-22,SPY,mle_egarch_student_t,756
GARCH,normal,4.441402595900018e-06,0.07827888931523289,0.8610675636206344,,,7.316212597109274e-05,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9393464529358673,2531.6598202179694,-5057.319640435939,-5043.4355163074,2026-01-23,SPY,mle_garch_normal,756
GARCH,student_t,5.129876724129161e-06,0.07704380356951437,0.8474814672348933,,7.9517629131241945,7.22166672343813e-05,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9245252708044076,2553.0186191334024,-5098.037238266805,-5079.525072762087,2026-01-23,SPY,mle_garch_student_t,756
EGARCH,normal,-0.4258585162249971,0.036558066343118284,0.9561087695516914,-0.19581318526550937,,7.951355555159329e-05,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9561087695516914,2567.550075345673,-5127.100150691346,-5108.587985186628,2026-01-23,SPY,mle_egarch_normal,756
EGARCH,student_t,-0.5182627369646814,0.05409380723534694,0.9465909712116282,-0.21934803782802909,6.500971837976325,8.109563336942106e-05,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9465909712116282,2587.023911671563,-5164.047823343126,-5140.907616462228,2026-01-23,SPY,mle_egarch_student_t,756
GARCH,normal,4.551435999479774e-06,0.07806761986281971,0.8587435756453178,,,6.554034175594474e-05,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9368111955081375,2538.624327059358,-5071.248654118716,-5057.364529990177,2026-02-24,SPY,mle_garch_normal,756
GARCH,student_t,6.060121802257335e-06,0.08803756711898367,0.8223709030990067,,7.9194934073548735,6.368027024310138e-05,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9104084702179904,2561.876528938409,-5115.753057876818,-5097.2408923721005,2026-02-24,SPY,mle_garch_student_t,756
EGARCH,normal,-0.46118573046362427,0.03882179003343039,0.9523857349939105,-0.19854016938138946,,0.00010202000304454503,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9523857349939105,2575.393885648856,-5142.787771297712,-5124.275605792995,2026-02-24,SPY,mle_egarch_normal,756
EGARCH,student_t,-0.5507129308453808,0.04141608538204375,0.9431741774312702,-0.22666818570305158,5.988657581672746,0.00010552402225020769,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9431741774312702,2597.524081356436,-5185.048162712872,-5161.9079558319745,2026-02-24,SPY,mle_egarch_student_t,756
GARCH,normal,4.58885070555392e-06,0.07798288624554604,0.8578114931899542,,,7.723323774167834e-05,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9357943794355003,2545.412455343997,-5084.824910687994,-5070.940786559455,2026-03-25,SPY,mle_garch_normal,756
GARCH,student_t,5.954037757829039e-06,0.08532471483229243,0.8258510054215012,,7.913374586420363,7.506644808850788e-05,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9111757202537937,2568.7582255095867,-5129.5164510191735,-5111.004285514456,2026-03-25,SPY,mle_garch_student_t,756
EGARCH,normal,-0.431516656738134,0.03546425437264759,0.9555083740696572,-0.1931303577272182,,0.00015570821823727459,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9555083740696572,2581.378882222088,-5154.757764444176,-5136.245598939458,2026-03-25,SPY,mle_egarch_normal,756
EGARCH,student_t,-0.5615202612187937,0.04432940649591054,0.9421403771553378,-0.222052913295951,6.017956971841726,0.00015386036505691964,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9421403771553378,2603.7704091108353,-5197.540818221671,-5174.400611340773,2026-03-25,SPY,mle_egarch_student_t,756
GARCH,normal,4.444867963311098e-06,0.07829097715425323,0.8612005320787144,,,8.005159005010473e-05,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9394915092329676,2535.845540459667,-5065.691080919334,-5051.806956790795,2026-04-24,SPY,mle_garch_normal,756
GARCH,student_t,5.475569037291208e-06,0.07657058600582294,0.8422760156944643,,7.936402043418234,7.361552756595076e-05,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9188466017002872,2559.1569072183975,-5110.313814436795,-5091.801648932077,2026-04-24,SPY,mle_garch_student_t,756
EGARCH,normal,-0.40325373675119824,0.037209210291859786,0.9584606037516621,-0.1883508264886087,,3.554287522700658e-05,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9584606037516621,2573.444181165182,-5138.888362330364,-5120.376196825646,2026-04-24,SPY,mle_egarch_normal,756
EGARCH,student_t,-0.44083936724142325,0.04030720516908906,0.9545840587903044,-0.2018865506676231,6.072135161806205,3.322718845802819e-05,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9545840587903044,2594.8115580578938,-5179.6231161157875,-5156.48290923489,2026-04-24,SPY,mle_egarch_student_t,756
GARCH,normal,5.284813976872394e-06,0.10622193289465594,0.8265555315092583,,,5.742874739899162e-05,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9327774644039143,2541.9628635702393,-5077.925727140479,-5064.0416030119395,2026-05-26,SPY,mle_garch_normal,756
GARCH,student_t,5.527870789835821e-06,0.07638927189273757,0.8402815375356167,,7.933974325982201,5.6052427659350124e-05,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9166708094283543,2564.047118605683,-5120.094237211366,-5101.582071706648,2026-05-26,SPY,mle_garch_student_t,756
EGARCH,normal,-0.4204854772554859,0.058155542906292185,0.9565729142553777,-0.1787736988779341,,3.707013659684341e-05,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9565729142553777,2576.8800248055622,-5145.7600496111245,-5127.247884106407,2026-05-26,SPY,mle_egarch_normal,756
EGARCH,student_t,-0.46756853414377075,0.06425459646543734,0.9517041791342393,-0.18825646769115303,6.124756875120511,3.8005971855409455e-05,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9517041791342393,2598.1881024324543,-5186.376204864909,-5163.235997984011,2026-05-26,SPY,mle_egarch_student_t,756
GARCH,normal,6.255281258603798e-06,0.10355535146496261,0.8163940807080501,,,9.471063964905453e-05,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9199494321730127,2533.589679177573,-5061.179358355146,-5047.295234226607,2026-06-25,SPY,mle_garch_normal,756
GARCH,student_t,5.701620689534712e-06,0.07629283099924038,0.839220653021052,,7.926368497824387,8.730983620113408e-05,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9155134840202923,2557.590446447753,-5107.180892895506,-5088.668727390788,2026-06-25,SPY,mle_garch_student_t,756
EGARCH,normal,-0.5634841196898912,0.0873306824695082,0.9411887795543308,-0.1903192145616258,,0.0001308718251884881,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9411887795543308,2564.7055175581168,-5121.4110351162335,-5102.898869611516,2026-06-25,SPY,mle_egarch_normal,756
EGARCH,student_t,-0.542397646753673,0.08557092226214127,0.9433614219615389,-0.20147104691524337,5.530417760376617,0.00013554988329982602,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9433614219615389,2590.396028592827,-5170.792057185654,-5147.651850304756,2026-06-25,SPY,mle_egarch_student_t,756
GARCH,normal,2.3010716235882923e-06,0.08283290236567131,0.9096402207311342,,,0.00014580155185883788,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9924731230968055,2192.8715626638395,-4379.743125327679,-4365.85900119914,2024-07-22,QQQ,mle_garch_normal,756
GARCH,student_t,2.0753957817967445e-06,0.08324636225629493,0.9157328177116802,,7.981886507177424,0.00015111307939911364,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9989791799679751,2190.998457614364,-4373.996915228728,-4355.48474972401,2024-07-22,QQQ,mle_garch_student_t,756
EGARCH,normal,-0.1783873690385202,0.10535951102099965,0.9791412077248003,-0.08577366262006092,,0.00014897818612249366,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9791412077248003,2205.060075152762,-4402.120150305524,-4383.607984800806,2024-07-22,QQQ,mle_egarch_normal,756
EGARCH,student_t,-0.1701303580349383,0.10265793492120319,0.9800826185575936,-0.08872385607777422,23.94793833005139,0.0001484251706027211,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9800826185575936,2206.019865272802,-4402.039730545604,-4378.899523664706,2024-07-22,QQQ,mle_egarch_student_t,756
GARCH,normal,1.7192946930114499e-06,0.059589429377774034,0.9344316440635367,,,0.00028148834418631144,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9940210734413107,2170.1181599312604,-4334.236319862521,-4320.352195733982,2024-08-20,QQQ,mle_garch_normal,756
GARCH,student_t,2.3919521754248336e-06,0.08324744337051304,0.9157251033590852,,7.97579048432498,0.0003183899274785734,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9989725467295982,2166.910807758598,-4325.821615517196,-4307.309450012478,2024-08-20,QQQ,mle_garch_student_t,756
EGARCH,normal,-0.21307847244731118,0.10635194519014257,0.9749590823797143,-0.09575911653362632,,0.0002038128028959915,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9749590823797143,2181.762990430011,-4355.525980860022,-4337.013815355304,2024-08-20,QQQ,mle_egarch_normal,756
EGARCH,student_t,-0.16705373315875274,0.0934537931171111,0.9799591085008152,-0.10091647345106074,8.564482130717739,0.00021400197704347985,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9799591085008152,2179.9172584991857,-4349.834516998371,-4326.694310117474,2024-08-20,QQQ,mle_egarch_student_t,756
GARCH,normal,2.603321974654313e-06,0.0826444599633017,0.9090894024412252,,,0.00017884726171683344,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9917338624045269,2159.5822232782657,-4313.164446556531,-4299.280322427992,2024-09-19,QQQ,mle_garch_normal,756
GARCH,student_t,2.410265190158027e-06,0.08321587338069646,0.9153750064257953,,7.974071383272934,0.00019514758997139043,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9985908798064917,2156.452303381022,-4304.904606762044,-4286.392441257326,2024-09-19,QQQ,mle_garch_student_t,756
EGARCH,normal,-0.19283682135232805,0.08596129623641964,0.9773385512357845,-0.09013444543842766,,0.0001846895500264116,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9773385512357845,2171.801560160884,-4335.603120321768,-4317.09095481705,2024-09-19,QQQ,mle_egarch_normal,756
EGARCH,student_t,-0.18058840118188663,0.07904159192516218,0.9787692174094655,-0.09139172314021789,30.451256201242174,0.0001873763471375647,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9787692174094655,2172.4324911130775,-4334.864982226155,-4311.7247753452575,2024-09-19,QQQ,mle_egarch_student_t,756
GARCH,normal,2.5957617722909575e-06,0.08259880771824446,0.9085907080437633,,,0.00010212770361832008,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9911895157620078,2163.455860933136,-4320.911721866272,-4307.027597737733,2024-10-18,QQQ,mle_garch_normal,756
GARCH,student_t,2.409297691172874e-06,0.08315490117869276,0.9147043033430413,,7.977235511279132,0.00011098837823849696,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.997859204521734,2160.765021127273,-4313.530042254546,-4295.017876749828,2024-10-18,QQQ,mle_garch_student_t,756
EGARCH,normal,-0.20539962441961002,0.09031878834174176,0.9759523757571558,-0.09838989164978791,,0.00011282337643893784,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9759523757571558,2177.578047234171,-4347.156094468342,-4328.643928963625,2024-10-18,QQQ,mle_egarch_normal,756
EGARCH,student_t,-0.17951064514761123,0.036384864533929,0.9788032882397085,-0.13045751900261515,8.55927152489344,0.00014901533473787146,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9788032882397085,2174.5068378261517,-4339.013675652303,-4315.873468771406,2024-10-18,QQQ,mle_egarch_student_t,756
GARCH,normal,2.6834874974250175e-06,0.08263253284784848,0.9089581903494337,,,0.00016999614005563718,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9915907231972821,2156.5723327946685,-4307.144665589337,-4293.260541460798,2024-11-18,QQQ,mle_garch_normal,756
GARCH,student_t,2.344472544083347e-06,0.0832314585571986,0.9155464470102244,,7.975872748050447,0.00017784294469693417,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.998777905567423,2154.1890154693624,-4300.378030938725,-4281.865865434007,2024-11-18,QQQ,mle_garch_student_t,756
EGARCH,normal,-0.08591029463464793,-0.04295110861712333,0.9902212926615002,-0.1061978523908832,,0.00014826589132164658,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9902212926615002,2175.306614699851,-4342.613229399702,-4324.101063894984,2024-11-18,QQQ,mle_egarch_normal,756
EGARCH,student_t,-0.08627091295072876,-0.04748661909172339,0.9901678393072131,-0.10626514875787281,8.906035402816538,0.00019062718432433026,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9901678393072131,2174.294727262379,-4338.589454524758,-4315.449247643861,2024-11-18,QQQ,mle_egarch_student_t,756
GARCH,normal,1.1761243814066324e-06,0.04358780036258248,0.9499820444040422,,,0.0001084056763323127,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9935698447666247,2167.6639987160997,-4329.3279974321995,-4315.44387330366,2024-12-18,QQQ,mle_garch_normal,756
GARCH,student_t,8.698688542169326e-06,0.08079162644608635,0.8873999792108662,,7.99514589461388,0.00014224371015336335,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9681916056569526,2159.531108494911,-4311.062216989822,-4292.550051485105,2024-12-18,QQQ,mle_garch_student_t,756
EGARCH,normal,-0.07965742057987577,-0.031945577987029204,0.9909869105474376,-0.09938138441660713,,9.390790921640886e-05,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9909869105474376,2181.564277434393,-4355.128554868786,-4336.616389364068,2024-12-18,QQQ,mle_egarch_normal,756
EGARCH,student_t,-0.08727636881051541,-0.06050216125286913,0.9903115466009171,-0.13091149175838465,8.885784899983502,7.024983388237591e-05,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9903115466009171,2182.161298449847,-4354.322596899694,-4331.1823900187965,2024-12-18,QQQ,mle_egarch_student_t,756
GARCH,normal,2.928441569848701e-06,0.08245208286069204,0.9069732191992996,,,0.00016960585697300764,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9894253020599917,2165.0966471998236,-4324.193294399647,-4310.309170271108,2025-01-22,QQQ,mle_garch_normal,756
GARCH,student_t,8.038067282261654e-06,0.08120641496978646,0.893187251332133,,7.993107484270513,0.00019447404722255376,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9743936663019194,2160.704150740058,-4313.408301480116,-4294.8961359753985,2025-01-22,QQQ,mle_garch_student_t,756
EGARCH,normal,-0.09622828130889065,0.013664412377962207,0.9888858720490966,-0.08000016247713553,,0.0001421776918828273,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9888858720490966,2179.37019823123,-4350.74039646246,-4332.228230957742,2025-01-22,QQQ,mle_egarch_normal,756
EGARCH,student_t,-0.0892795139823106,-0.020813445257867148,0.9898298224257818,-0.10842665370040955,8.859379127430785,0.00014200276278563876,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9898298224257818,2178.4329762030047,-4346.8659524060095,-4323.725745525112,2025-01-22,QQQ,mle_egarch_student_t,756
GARCH,normal,3.0423125955083148e-06,0.08229119272493234,0.9052034054914181,,,0.00010192142737075107,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9874945982163504,2179.141177422862,-4352.282354845724,-4338.398230717185,2025-02-21,QQQ,mle_garch_normal,756
GARCH,student_t,2.6577031858841745e-06,0.08285010887361086,0.9113515849720168,,7.9879752867400216,0.00010803873884992677,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9942016938456277,2179.078227024226,-4350.156454048452,-4331.644288543735,2025-02-21,QQQ,mle_garch_student_t,756
EGARCH,normal,-0.14121485133065922,0.06289005068706825,0.9836394313769148,-0.07590027475337621,,0.00011941200016301625,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9836394313769148,2192.4415915310165,-4376.883183062033,-4358.371017557315,2025-02-21,QQQ,mle_egarch_normal,756
EGARCH,student_t,-0.13825347038004193,0.0652441830743085,0.9839919968315282,-0.08213840253571819,16.203933979714844,0.00011775345629888414,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9839919968315282,2194.9494674759617,-4379.898934951923,-4356.758728071026,2025-02-21,QQQ,mle_egarch_student_t,756
GARCH,normal,3.37308732696911e-06,0.08223718982373618,0.9046093877331102,,,0.00023916808046180738,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9868465775568463,2183.9619101631965,-4361.923820326393,-4348.039696197854,2025-03-24,QQQ,mle_garch_normal,756
GARCH,student_t,1.6252100239044168e-06,0.04837696035833852,0.9460842382582212,,8.28660168752911,0.0002318154107444708,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9944611986165597,2185.4650813440794,-4362.930162688159,-4344.417997183441,2025-03-24,QQQ,mle_garch_student_t,756
EGARCH,normal,-0.17342464715469608,0.07772385700323253,0.979734999470451,-0.0786799554619275,,0.00027682072918902074,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.979734999470451,2196.3579765111517,-4384.715953022303,-4366.203787517586,2025-03-24,QQQ,mle_egarch_normal,756
EGARCH,student_t,-0.16273318430157038,0.07285763821018701,0.9810045026779968,-0.08325584852182329,16.418006637407213,0.0002819882056729867,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9810045026779968,2198.72444310514,-4387.44888621028,-4364.308679329382,2025-03-24,QQQ,mle_egarch_student_t,756
GARCH,normal,2.6469806140846804e-06,0.08279357130342309,0.910729620772786,,,0.0011125749145442325,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9935231920762091,2158.6829137700597,-4311.365827540119,-4297.48170341158,2025-04-23,QQQ,mle_garch_normal,756
GARCH,student_t,3.186736723145516e-06,0.0827047832271473,0.9097529715974221,,8.015759093778861,0.0011073688583120367,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9924577548245694,2166.824494627992,-4325.648989255984,-4307.136823751266,2025-04-23,QQQ,mle_garch_student_t,756
